rating,review_count,isbn,booktype,author_url,year,genre_urls,dir,rating_count,name,author
4.17,1064.0,0434018422,good_reads:book,https://www.goodreads.com/author/show/1100593.Nick_Harkaway,2008.0,/genres/fiction|/genres/science-fiction|/genres/fantasy|/genres/apocalyptic|/genres/post-apocalyptic|/genres/science-fiction|/genres/dystopia|/genres/humor|/genres/science-fiction-fantasy|/genres/novels|/genres/speculative-fiction|/genres/book-club,dir41/3007704-the-gone-away-world.html,5760.0,The Gone-Away World,Nick_Harkaway
4.17,8.0,1937053539,good_reads:book,https://www.goodreads.com/author/show/6925438.Timothy_Miller,2013.0,/genres/fantasy|/genres/young-adult,dir20/16064647-awoken.html,41.0,Awoken,Timothy_Miller
4.17,266.0,0451451805,good_reads:book,https://www.goodreads.com/author/show/60177.Guy_Gavriel_Kay,1986.0,/genres/fantasy|/genres/fiction|/genres/fantasy|/genres/epic-fantasy|/genres/science-fiction-fantasy|/genres/fantasy|/genres/high-fantasy|/genres/cultural|/genres/canada|/genres/fantasy|/genres/magic,dir41/290628.The_Darkest_Road.html,9499.0,"The Darkest Road (The Fionavar Tapestry, #3)",Guy_Gavriel_Kay
4.17,1870.0,0007208006,good_reads:book,https://www.goodreads.com/author/show/36346.Jennifer_Donnelly,2002.0,/genres/historical-fiction|/genres/romance|/genres/fiction|/genres/romance|/genres/historical-romance|/genres/book-club|/genres/adult|/genres/mystery|/genres/womens-fiction|/genres/chick-lit|/genres/european-literature|/genres/british-literature,dir18/261331.The_Tea_Rose.html,16453.0,"The Tea Rose (The Tea Rose, #1)",Jennifer_Donnelly
4.17,171.0,0373802803,good_reads:book,https://www.goodreads.com/author/show/7031278.Michelle_Sagara,2007.0,/genres/fantasy|/genres/fantasy|/genres/magic|/genres/fantasy|/genres/dragons|/genres/fantasy|/genres/urban-fantasy|/genres/fiction|/genres/fantasy|/genres/paranormal|/genres/science-fiction-fantasy|/genres/fantasy|/genres/high-fantasy|/genres/romance|/genres/mystery,dir54/641910.Cast_In_Secret.html,5674.0,Cast In Secret (Chronicles of Elantra #3),Michelle_Sagara
4.17,1358.0,Unknown,good_reads:book,https://www.goodreads.com/author/show/6983012.Belle_Aurora,2013.0,/genres/romance|/genres/new-adult|/genres/romance|/genres/contemporary-romance|/genres/contemporary|/genres/humor|/genres/funny|/genres/humor|/genres/romance|/genres/romantic-suspense|/genres/adult,dir56/18071296-willing-captive.html,11265.0,Willing Captive,Belle_Aurora
4.17,348.0,Unknown,good_reads:book,https://www.goodreads.com/author/show/4601855.Jessica_Sorensen,2011.0,/genres/fantasy|/genres/paranormal|/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/vampires|/genres/romance|/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/supernatural|/genres/fantasy|/genres/magic,dir56/12760903-the-vision.html,9924.0,"The Vision (Fallen Star, #3)",Jessica_Sorensen
4.17,2649.0,0765330423,good_reads:book,https://www.goodreads.com/author/show/38550.Brandon_Sanderson,2011.0,/genres/fantasy|/genres/science-fiction|/genres/steampunk|/genres/fiction|/genres/fantasy|/genres/epic-fantasy|/genres/science-fiction-fantasy|/genres/fantasy|/genres/high-fantasy|/genres/fantasy|/genres/urban-fantasy,dir32/10803121-the-alloy-of-law.html,35659.0,"The Alloy of Law (Mistborn, #4)",Brandon_Sanderson
4.17,9775.0,0316323705,good_reads:book,https://www.goodreads.com/author/show/2001717.Daphne_du_Maurier,1938.0,/genres/classics|/genres/fiction|/genres/mystery|/genres/romance|/genres/gothic|/genres/book-club|/genres/historical-fiction|/genres/suspense|/genres/literature|/genres/european-literature|/genres/british-literature,dir01/17899948-rebecca.html,216763.0,Rebecca,Daphne_du_Maurier
4.17,130.0,0440413192,good_reads:book,https://www.goodreads.com/author/show/20575.Daniel_Pinkwater,1976.0,/genres/fantasy|/genres/young-adult|/genres/fiction|/genres/childrens|/genres/science-fiction|/genres/humor|/genres/funny|/genres/humor|/genres/childrens|/genres/middle-grade|/genres/childrens|/genres/juvenile|/genres/science-fiction-fantasy,dir32/63321.Lizard_Music.html,1151.0,Lizard Music,Daniel_Pinkwater
4.17,1825.0,0440241022,good_reads:book,https://www.goodreads.com/author/show/5091.Lee_Child,2005.0,/genres/thriller|/genres/fiction|/genres/mystery|/genres/mystery|/genres/crime|/genres/suspense|/genres/thriller|/genres/mystery-thriller|/genres/action|/genres/mystery|/genres/detective|/genres/adventure|/genres/war|/genres/military,dir32/220968.One_Shot.html,44932.0,"One Shot (Jack Reacher, #9)",Lee_Child
4.17,1658.0,0312976275,good_reads:book,https://www.goodreads.com/author/show/2384.Janet_Evanovich,2000.0,/genres/mystery|/genres/fiction|/genres/womens-fiction|/genres/chick-lit|/genres/humor|/genres/romance|/genres/mystery|/genres/crime|/genres/humor|/genres/funny|/genres/humor|/genres/comedy|/genres/adult|/genres/thriller|/genres/mystery-thriller,dir32/6858.Hot_Six.html,79871.0,"Hot Six (Stephanie Plum, #6)",Janet_Evanovich
4.17,307.0,0785729194,good_reads:book,https://www.goodreads.com/author/show/26.Anne_McCaffrey,1988.0,/genres/fantasy|/genres/science-fiction|/genres/fantasy|/genres/dragons|/genres/fiction|/genres/science-fiction-fantasy,dir26/61942.The_Dragonriders_of_Pern.html,15804.0,"The Dragonriders of Pern (Dragonriders of Pern, #1-3)",Anne_McCaffrey
4.17,485.0,1416994610,good_reads:book,https://www.goodreads.com/author/show/53574.Elizabeth_Chandler,2009.0,/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/mystery|/genres/romance|/genres/fantasy|/genres/paranormal|/genres/ghosts|/genres/fantasy|/genres/supernatural|/genres/romance|/genres/paranormal-romance|/genres/fiction|/genres/young-adult|/genres/teen,dir33/6416903-legacy-of-lies-don-t-tell.html,8699.0,"Legacy of Lies & Don't Tell (Dark Secrets, #1-2)",Elizabeth_Chandler
4.17,2940.0,0061996203,good_reads:book,https://www.goodreads.com/author/show/3290920.Cynthia_Hand,2013.0,/genres/paranormal|/genres/angels|/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/romance|/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/supernatural|/genres/fantasy|/genres/urban-fantasy,dir33/13049981-boundless.html,21482.0,"Boundless (Unearthly, #3)",Cynthia_Hand
4.17,799.0,0312954468,good_reads:book,https://www.goodreads.com/author/show/4043.Wilbur_Smith,1993.0,/genres/historical-fiction|/genres/fiction|/genres/cultural|/genres/egypt|/genres/fantasy|/genres/thriller|/genres/romance|/genres/mystery|/genres/action|/genres/novels|/genres/adult,dir11/429138.River_God.html,18943.0,"River God (Ancient Egypt, #1)",Wilbur_Smith
4.17,6304.0,076790818X,good_reads:book,https://www.goodreads.com/author/show/7.Bill_Bryson,2003.0,/genres/science|/genres/history|/genres/non-fiction|/genres/humor|/genres/science|/genres/popular-science|/genres/science|/genres/physics|/genres/reference,dir03/21.A_Short_History_of_Nearly_Everything.html,132718.0,A Short History of Nearly Everything,Bill_Bryson
4.17,884.0,0060177241,good_reads:book,https://www.goodreads.com/author/show/10366.Clive_Barker,1992.0,/genres/fantasy|/genres/horror|/genres/fiction|/genres/young-adult|/genres/childrens|/genres/adventure|/genres/fantasy|/genres/supernatural|/genres/science-fiction-fantasy|/genres/fantasy|/genres/dark-fantasy,dir25/32638.The_Thief_of_Always.html,17686.0,The Thief of Always,Clive_Barker
4.17,641.0,1595142908,good_reads:book,https://www.goodreads.com/author/show/3408349.Lili_St_Crow,2010.0,/genres/young-adult|/genres/paranormal|/genres/vampires|/genres/fantasy|/genres/paranormal|/genres/shapeshifters|/genres/werewolves|/genres/fantasy|/genres/fantasy|/genres/urban-fantasy|/genres/romance|/genres/fantasy|/genres/supernatural|/genres/romance|/genres/paranormal-romance|/genres/paranormal|/genres/shapeshifters,dir25/6600807-jealousy.html,17466.0,"Jealousy (Strange Angels, #3)",Lili_St_Crow
4.17,1274.0,0446690457,good_reads:book,https://www.goodreads.com/author/show/12470.Michael_Connelly,1996.0,/genres/mystery|/genres/mystery|/genres/crime|/genres/fiction|/genres/thriller|/genres/thriller|/genres/mystery-thriller|/genres/suspense|/genres/mystery|/genres/detective,dir53/32506.The_Poet.html,42678.0,"The Poet (Jack McEvoy, #1)",Michael_Connelly
4.17,50.0,0590318799,good_reads:book,https://www.goodreads.com/author/show/4355.Elvira_Woodruff,2000.0,/genres/holiday|/genres/christmas|/genres/historical-fiction|/genres/fiction|/genres/childrens|/genres/holiday,dir53/1061004.The_Christmas_Doll.html,340.0,The Christmas Doll,Elvira_Woodruff
4.17,570.0,1439192634,good_reads:book,https://www.goodreads.com/author/show/580315.Jennifer_Estep,2011.0,/genres/fantasy|/genres/urban-fantasy|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/fantasy|/genres/magic|/genres/romance|/genres/paranormal|/genres/vampires|/genres/adult|/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/supernatural|/genres/fiction,dir52/8675994-tangled-threads.html,11419.0,"Tangled Threads (Elemental Assassin, #4)",Jennifer_Estep
4.17,530.0,1566562937,good_reads:book,https://www.goodreads.com/author/show/36378.Amin_Maalouf,1988.0,/genres/historical-fiction|/genres/fiction|/genres/novels|/genres/literature|/genres/cultural|/genres/france|/genres/cultural|/genres/iran|/genres/religion|/genres/islam|/genres/roman|/genres/european-literature|/genres/french-literature|/genres/classics,dir52/142395.Samarkand.html,7358.0,Samarkand,Amin_Maalouf
4.17,1939.0,0812517725,good_reads:book,https://www.goodreads.com/author/show/6252.Robert_Jordan,1990.0,/genres/fantasy|/genres/fiction|/genres/fantasy|/genres/epic-fantasy|/genres/science-fiction-fantasy|/genres/fantasy|/genres/high-fantasy|/genres/epic|/genres/adventure,dir13/233649.The_Great_Hunt.html,123521.0,"The Great Hunt (Wheel of Time, #2)",Robert_Jordan
4.17,343.0,0849921392,good_reads:book,https://www.goodreads.com/author/show/2737.Max_Lucado,2000.0,/genres/christian|/genres/non-fiction|/genres/religion|/genres/christianity|/genres/religion|/genres/faith|/genres/religion|/genres/spirituality|/genres/inspirational|/genres/self-help,dir52/6436732-fearless.html,5851.0,Fearless,Max_Lucado
4.17,2213.0,0802720870,good_reads:book,https://www.goodreads.com/author/show/274533.Simone_Elkeles,2011.0,/genres/romance|/genres/young-adult|/genres/contemporary|/genres/realistic-fiction|/genres/romance|/genres/contemporary-romance|/genres/womens-fiction|/genres/chick-lit|/genres/young-adult|/genres/high-school|/genres/young-adult|/genres/young-adult-romance|/genres/new-adult|/genres/young-adult|/genres/teen,dir13/8662836-chain-reaction.html,32280.0,"Chain Reaction (Perfect Chemistry, #3)",Simone_Elkeles
4.17,833.0,Unknown,good_reads:book,https://www.goodreads.com/author/show/5451387.Dani_Alexander,2012.0,/genres/romance|/genres/m-m-romance|/genres/romance|/genres/contemporary|/genres/mystery|/genres/mystery|/genres/crime|/genres/gay-romance|/genres/gay-for-you|/genres/suspense|/genres/glbt|/genres/gay|/genres/romance|/genres/contemporary-romance|/genres/humor|/genres/funny,dir50/13420351-shattered-glass.html,5032.0,"Shattered Glass (Shattered Glass, #1)",Dani_Alexander
4.17,180.0,0062517392,good_reads:book,https://www.goodreads.com/author/show/6456288.Raymond_A_Moody_Jr_,1975.0,/genres/spirituality|/genres/non-fiction|/genres/psychology|/genres/religion|/genres/science|/genres/fantasy|/genres/paranormal|/genres/death|/genres/spirituality|/genres/new-age|/genres/philosophy|/genres/classics,dir56/59598.Life_After_Life.html,3339.0,Life After Life,Raymond_A_Moody_Jr_
4.17,355.0,0765319233,good_reads:book,https://www.goodreads.com/author/show/13026.Glen_Cook,1986.0,/genres/fantasy|/genres/fiction|/genres/fantasy|/genres/epic-fantasy|/genres/fantasy|/genres/dark-fantasy|/genres/science-fiction-fantasy|/genres/war|/genres/military|/genres/dark|/genres/fantasy|/genres/high-fantasy|/genres/war|/genres/epic,dir57/400924.Chronicles_of_the_Black_Company.html,11736.0,"Chronicles of the Black Company (The Chronicles of the Black Company, #1-3)",Glen_Cook
4.17,209.0,1405208198,good_reads:book,https://www.goodreads.com/author/show/2802356.Herg_,1959.0,/genres/sequential-art|/genres/comics|/genres/sequential-art|/genres/graphic-novels|/genres/adventure|/genres/fiction|/genres/sequential-art|/genres/bande-dessin%C3%A9e|/genres/childrens|/genres/comics|/genres/comic-book|/genres/graphic-novels-comics|/genres/sequential-art|/genres/komik|/genres/cultural|/genres/france,dir57/87425.Tintin_in_Tibet.html,8199.0,"Tintin in Tibet (Tintin, #20)",Herg_
4.17,1143.0,0553803727,good_reads:book,https://www.goodreads.com/author/show/16667.Isaac_Asimov,1952.0,/genres/science-fiction|/genres/fiction|/genres/science-fiction-fantasy|/genres/classics|/genres/science-fiction|/genres/space-opera|/genres/fantasy|/genres/novels|/genres/space|/genres/speculative-fiction|/genres/literature|/genres/american,dir27/29581.Foundation_and_Empire.html,79117.0,"Foundation and Empire (Foundation, #2)",Isaac_Asimov
4.17,2226.0,0767913736,good_reads:book,https://www.goodreads.com/author/show/44565.Candice_Millard,2005.0,/genres/history|/genres/non-fiction|/genres/biography|/genres/adventure|/genres/book-club|/genres/travel|/genres/politics|/genres/presidents|/genres/history|/genres/american-history|/genres/biography-memoir,dir60/78508.The_River_of_Doubt.html,16618.0,The River of Doubt,Candice_Millard
4.17,789.0,1401324290,good_reads:book,https://www.goodreads.com/author/show/4627059.Luis_Carlos_Montalv_n,2011.0,/genres/biography|/genres/animals|/genres/autobiography|/genres/memoir|/genres/book-club|/genres/non-fiction|/genres/animals|/genres/dogs|/genres/biography|/genres/autobiography|/genres/history|/genres/psychology|/genres/biography-memoir,dir60/10393675-until-tuesday.html,4685.0,Until Tuesday,Luis_Carlos_Montalv_n
4.17,1914.0,Unknown,good_reads:book,https://www.goodreads.com/author/show/4872191.Abbi_Glines,2012.0,/genres/romance|/genres/new-adult|/genres/young-adult|/genres/contemporary|/genres/romance|/genres/contemporary-romance|/genres/womens-fiction|/genres/chick-lit|/genres/young-adult|/genres/young-adult-romance|/genres/young-adult|/genres/high-school|/genres/love|/genres/young-adult|/genres/young-adult-contemporary,dir29/13369678-the-vincent-brothers.html,33313.0,"The Vincent Brothers (The Vincent Boys, #2)",Abbi_Glines
4.17,7609.0,1599906953,good_reads:book,https://www.goodreads.com/author/show/3433047.Sarah_J_Maas,2012.0,/genres/fantasy|/genres/young-adult|/genres/romance|/genres/fantasy|/genres/magic|/genres/adventure|/genres/fantasy|/genres/high-fantasy|/genres/fiction|/genres/fantasy|/genres/paranormal|/genres/young-adult|/genres/young-adult-fantasy|/genres/mystery,dir07/7896527-throne-of-glass.html,72058.0,"Throne of Glass (Throne of Glass, #1)",Sarah_J_Maas
4.17,1810.0,1423147952,good_reads:book,https://www.goodreads.com/author/show/56224.Ally_Carter,2011.0,/genres/young-adult|/genres/mystery|/genres/contemporary|/genres/romance|/genres/adventure|/genres/fiction|/genres/young-adult|/genres/teen|/genres/womens-fiction|/genres/chick-lit|/genres/mystery|/genres/crime|/genres/realistic-fiction,dir28/10327303-uncommon-criminals.html,25478.0,"Uncommon Criminals (Heist Society, #2)",Ally_Carter
4.17,473.0,0553384031,good_reads:book,https://www.goodreads.com/author/show/338705.Catherynne_M_Valente,2006.0,/genres/fantasy|/genres/fiction|/genres/fantasy|/genres/fairy-tales|/genres/short-stories|/genres/young-adult|/genres/fantasy|/genres/magic|/genres/fantasy|/genres/mythology|/genres/science-fiction-fantasy|/genres/speculative-fiction|/genres/science-fiction|/genres/steampunk,dir28/202769.In_the_Night_Garden.html,3203.0,"In the Night Garden (The Orphan's Tales, #1)",Catherynne_M_Valente
4.17,2442.0,0140143505,good_reads:book,https://www.goodreads.com/author/show/58918.Helene_Hanff,1970.0,/genres/non-fiction|/genres/writing|/genres/books-about-books|/genres/autobiography|/genres/memoir|/genres/biography|/genres/classics|/genres/book-club|/genres/european-literature|/genres/british-literature|/genres/biography-memoir|/genres/literature|/genres/adult,dir08/368916.84_Charing_Cross_Road.html,18604.0,"84, Charing Cross Road",Helene_Hanff
4.17,1947.0,0060584750,good_reads:book,https://www.goodreads.com/author/show/10289.Dennis_Lehane,2001.0,/genres/mystery|/genres/fiction|/genres/mystery|/genres/crime|/genres/thriller|/genres/thriller|/genres/mystery-thriller|/genres/suspense|/genres/drama|/genres/book-club|/genres/contemporary|/genres/mystery|/genres/detective,dir08/21671.Mystic_River.html,57728.0,Mystic River,Dennis_Lehane
4.17,2639.0,0316155594,good_reads:book,https://www.goodreads.com/author/show/3780.James_Patterson,2006.0,/genres/young-adult|/genres/fantasy|/genres/science-fiction|/genres/adventure|/genres/fiction|/genres/fantasy|/genres/paranormal|/genres/action|/genres/young-adult|/genres/teen|/genres/romance|/genres/paranormal|/genres/angels,dir08/13139.School_s_Out_Forever.html,67871.0,"School's OutâForever (Maximum Ride, #2)",James_Patterson
4.17,207.0,0143039237,good_reads:book,https://www.goodreads.com/author/show/213527.Vera_Brittain,1933.0,/genres/non-fiction|/genres/history|/genres/autobiography|/genres/memoir|/genres/biography|/genres/war|/genres/classics|/genres/biography|/genres/autobiography|/genres/european-literature|/genres/british-literature|/genres/biography-memoir|/genres/literature|/genres/20th-century,dir59/374388.Testament_of_Youth.html,1883.0,Testament of Youth,Vera_Brittain
4.17,45.0,Unknown,good_reads:book,https://www.goodreads.com/author/show/1349023.Julie_Elizabeth_Powell,2007.0,/genres/fiction|/genres/fantasy,dir59/3166194-gone.html,80.0,Gone,Julie_Elizabeth_Powell
4.17,2180.0,0316155608,good_reads:book,https://www.goodreads.com/author/show/3780.James_Patterson,2007.0,/genres/young-adult|/genres/fantasy|/genres/science-fiction|/genres/adventure|/genres/fiction|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/young-adult|/genres/teen|/genres/action|/genres/paranormal|/genres/angels,dir08/33676.Saving_the_World_and_Other_Extreme_Sports.html,60975.0,"Saving the World and Other Extreme Sports (Maximum Ride, #3)",James_Patterson
4.17,546.0,0156226006,good_reads:book,https://www.goodreads.com/author/show/155517.Italo_Calvino,1965.0,/genres/fiction|/genres/short-stories|/genres/fantasy|/genres/science-fiction|/genres/european-literature|/genres/italian-literature|/genres/literature|/genres/magical-realism|/genres/cultural|/genres/italy|/genres/science-fiction-fantasy|/genres/literary-fiction,dir59/59780.Cosmicomics.html,8198.0,Cosmicomics,Italo_Calvino
4.17,544.0,9780991379,good_reads:book,https://www.goodreads.com/author/show/7056140.Laurelin_Paige,2014.0,/genres/romance|/genres/romance|/genres/contemporary-romance|/genres/adult-fiction|/genres/erotica|/genres/contemporary|/genres/adult|/genres/drama|/genres/new-adult|/genres/romance|/genres/erotic-romance|/genres/fiction|/genres/womens-fiction|/genres/chick-lit,dir59/21417430-hudson.html,4943.0,"Hudson (Fixed, #4)",Laurelin_Paige
4.17,1739.0,Unknown,good_reads:book,https://www.goodreads.com/author/show/4476934.Jennifer_L_Armentrout,2012.0,/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/science-fiction|/genres/aliens|/genres/romance|/genres/science-fiction|/genres/fantasy|/genres/romance|/genres/paranormal-romance,dir27/13183957-shadows.html,17707.0,"Shadows (Lux, #0.5)",Jennifer_L_Armentrout
4.17,1220.0,0451205367,good_reads:book,https://www.goodreads.com/author/show/688.George_S_Clason,1926.0,/genres/business|/genres/non-fiction|/genres/self-help|/genres/self-help|/genres/personal-development|/genres/economics|/genres/philosophy|/genres/classics|/genres/psychology|/genres/inspirational|/genres/book-club,dir27/1052.The_Richest_Man_in_Babylon.html,26432.0,The Richest Man in Babylon,George_S_Clason
4.17,10547.0,0525422943,good_reads:book,https://www.goodreads.com/author/show/295178.Gayle_Forman,2011.0,/genres/young-adult|/genres/romance|/genres/contemporary|/genres/fiction|/genres/realistic-fiction|/genres/music,dir08/8492825-where-she-went.html,95717.0,"Where She Went (If I Stay, #2)",Gayle_Forman
4.17,38.0,1557042578,good_reads:book,https://www.goodreads.com/author/show/157249.William_Wharton,1982.0,/genres/fiction|/genres/historical-fiction|/genres/war|/genres/history|/genres/world-war-ii|/genres/novels|/genres/literature|/genres/american|/genres/literature,dir58/720234.A_Midnight_Clear.html,767.0,A Midnight Clear,William_Wharton
4.17,560.0,0380794470,good_reads:book,https://www.goodreads.com/author/show/41313.Susan_Elizabeth_Phillips,1998.0,/genres/romance|/genres/romance|/genres/contemporary-romance|/genres/contemporary|/genres/womens-fiction|/genres/chick-lit|/genres/sports-and-games|/genres/sports|/genres/contemporary-romance|/genres/sports-romance|/genres/fiction|/genres/adult|/genres/humor|/genres/humor|/genres/funny,dir30/73095.Dream_a_Little_Dream.html,18123.0,"Dream a Little Dream (Chicago Stars, #4)",Susan_Elizabeth_Phillips
4.17,4149.0,0373210132,good_reads:book,https://www.goodreads.com/author/show/2995873.Julie_Kagawa,2010.0,/genres/fantasy|/genres/young-adult|/genres/romance|/genres/fantasy|/genres/paranormal|/genres/paranormal|/genres/fairies|/genres/fairies|/genres/fae|/genres/fantasy|/genres/magic|/genres/fantasy|/genres/urban-fantasy|/genres/romance|/genres/paranormal-romance|/genres/adventure,dir09/7747064-the-iron-daughter.html,65570.0,"The Iron Daughter (The Iron Fey, #2)",Julie_Kagawa
4.17,1391.0,0385334141,good_reads:book,https://www.goodreads.com/author/show/2778055.Kurt_Vonnegut,1961.0,/genres/fiction|/genres/classics|/genres/literature|/genres/historical-fiction|/genres/war|/genres/humor|/genres/novels|/genres/science-fiction|/genres/literature|/genres/american,dir09/9592.Mother_Night.html,36160.0,Mother Night,Kurt_Vonnegut
4.17,41.0,1456325639,good_reads:book,https://www.goodreads.com/author/show/4808225.Dennis_Sharpe,2011.0,/genres/fantasy|/genres/paranormal|/genres/paranormal|/genres/vampires|/genres/fantasy|/genres/urban-fantasy|/genres/fantasy|/genres/supernatural|/genres/fantasy|/genres/paranormal|/genres/ghosts|/genres/horror|/genres/horror|/genres/zombies|/genres/fiction,dir14/11187932-blood-spirits.html,107.0,"Blood & Spirits (The Coming Storm, #1)",Dennis_Sharpe
4.17,369.0,0395169615,good_reads:book,https://www.goodreads.com/author/show/15450.Virginia_Lee_Burton,1938.0,/genres/childrens|/genres/picture-books|/genres/childrens|/genres/fiction|/genres/classics|/genres/childrens|/genres/juvenile|/genres/kids|/genres/fantasy|/genres/young-adult|/genres/historical-fiction|/genres/childrens|/genres/young-readers,dir34/153542.Mike_Mulligan_and_His_Steam_Shovel.html,31667.0,Mike Mulligan and His Steam Shovel,Virginia_Lee_Burton
4.17,613.0,0849945119,good_reads:book,https://www.goodreads.com/author/show/1441.Ted_Dekker,2003.0,/genres/christian-fiction|/genres/fiction|/genres/thriller|/genres/fantasy|/genres/mystery|/genres/suspense|/genres/adventure|/genres/romance|/genres/science-fiction|/genres/adult,dir46/2142.Blink.html,11247.0,Blink,Ted_Dekker
4.17,1114.0,0141186356,good_reads:book,https://www.goodreads.com/author/show/10427.James_Baldwin,1956.0,/genres/fiction|/genres/classics|/genres/glbt|/genres/glbt|/genres/queer|/genres/glbt|/genres/gay|/genres/literature|/genres/novels|/genres/cultural|/genres/african-american|/genres/literature|/genres/american|/genres/romance,dir16/38462.Giovanni_s_Room.html,15715.0,Giovanni's Room,James_Baldwin
4.17,355.0,0785115315,good_reads:book,https://www.goodreads.com/author/show/18015.Joss_Whedon,2004.0,/genres/sequential-art|/genres/comics|/genres/sequential-art|/genres/graphic-novels|/genres/superheroes|/genres/marvel|/genres/comics|/genres/superheroes|/genres/comics|/genres/comic-book|/genres/marvel|/genres/x-men|/genres/graphic-novels-comics|/genres/fiction|/genres/fantasy|/genres/science-fiction,dir47/31979.Astonishing_X_Men_Vol_1.html,15759.0,"Astonishing X-Men, Vol. 1",Joss_Whedon
4.17,483.0,0060725141,good_reads:book,https://www.goodreads.com/author/show/11654.Meg_Cabot,2001.0,/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/romance|/genres/paranormal|/genres/ghosts|/genres/fantasy|/genres/supernatural|/genres/young-adult|/genres/teen|/genres/fiction|/genres/womens-fiction|/genres/chick-lit|/genres/mystery,dir21/23224.Darkest_Hour.html,22763.0,"Darkest Hour (The Mediator, #4)",Meg_Cabot
4.17,2414.0,1434768511,good_reads:book,https://www.goodreads.com/author/show/1362751.Francis_Chan,2008.0,/genres/christian|/genres/non-fiction|/genres/religion|/genres/christianity|/genres/religion|/genres/faith|/genres/religion|/genres/religion|/genres/theology|/genres/spirituality,dir38/3206011-crazy-love.html,64275.0,Crazy Love,Francis_Chan
4.17,1464.0,0679736379,good_reads:book,https://www.goodreads.com/author/show/7565.William_Styron,1976.0,/genres/fiction|/genres/classics|/genres/historical-fiction|/genres/world-war-ii|/genres/holocaust|/genres/war|/genres/literature|/genres/history|/genres/world-war-ii|/genres/novels|/genres/literary-fiction|/genres/literature|/genres/american,dir03/228560.Sophie_s_Choice.html,52059.0,Sophie's Choice,William_Styron
4.17,1801.0,0425241505,good_reads:book,https://www.goodreads.com/author/show/4443809.Thea_Harrison,2011.0,/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/fantasy|/genres/fantasy|/genres/dragons|/genres/fantasy|/genres/urban-fantasy|/genres/paranormal|/genres/shapeshifters|/genres/fantasy|/genres/magic|/genres/adult|/genres/fairies|/genres/fae,dir38/9637479-dragon-bound.html,19871.0,"Dragon Bound (Elder Races, #1)",Thea_Harrison
4.17,43787.0,0007442912,good_reads:book,https://www.goodreads.com/author/show/4039811.Veronica_Roth,2012.0,/genres/science-fiction|/genres/dystopia|/genres/young-adult|/genres/science-fiction|/genres/romance|/genres/young-adult|/genres/teen|/genres/adventure|/genres/apocalyptic|/genres/post-apocalyptic|/genres/action|/genres/science-fiction-fantasy|/genres/fantasy,dir02/11735983-insurgent.html,552682.0,"Insurgent (Divergent, #2)",Veronica_Roth
4.17,217.0,1599900475,good_reads:book,https://www.goodreads.com/author/show/109354.Kirsten_Miller,2007.0,/genres/young-adult|/genres/mystery|/genres/adventure|/genres/fiction|/genres/fantasy|/genres/young-adult|/genres/teen|/genres/childrens|/genres/childrens|/genres/middle-grade|/genres/realistic-fiction|/genres/contemporary,dir45/590125.The_Empress_s_Tomb.html,2279.0,"The Empress's Tomb (Kiki Strike, #2)",Kirsten_Miller
4.17,1827.0,1442444924,good_reads:book,https://www.goodreads.com/author/show/1383409.Andrew_Smith,2013.0,/genres/young-adult|/genres/contemporary|/genres/realistic-fiction|/genres/humor|/genres/fiction|/genres/romance|/genres/young-adult|/genres/teen|/genres/sports-and-games|/genres/sports|/genres/young-adult|/genres/coming-of-age|/genres/school-stories|/genres/boarding-school,dir38/11861815-winger.html,7431.0,"Winger (Winger, #1)",Andrew_Smith
4.17,1415.0,Unknown,good_reads:book,https://www.goodreads.com/author/show/4586597.R_L_Mathewson,2012.0,/genres/romance|/genres/romance|/genres/contemporary-romance|/genres/contemporary|/genres/humor|/genres/funny|/genres/adult|/genres/womens-fiction|/genres/chick-lit|/genres/adult-fiction|/genres/erotica|/genres/humor|/genres/new-adult|/genres/love,dir46/13624367-checkmate.html,27118.0,"Checkmate (Neighbor from Hell, #3)",R_L_Mathewson
4.17,128.0,0140150625,good_reads:book,https://www.goodreads.com/author/show/1938.Friedrich_Nietzsche,1954.0,/genres/philosophy|/genres/non-fiction|/genres/classics|/genres/european-literature|/genres/german-literature,dir39/80447.The_Portable_Nietzsche.html,6113.0,The Portable Nietzsche,Friedrich_Nietzsche
